MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,VesselGroup,VesselTypeDetailed,Origin_country,Origin_port,Destination_country,Destination_port,Cargo_type,Total_weight_cargo,Flag
219445000,2023-12-31 23:59:22,29.37317,-93.70333,0.0,141.0,149.0,TORM ANABEL,IMO9543550,OZFB2,81,1.0,183.0,32.0,8.5,81.0,A,Other,"Tanker, hazardous category A",Netherlands,Rotterdam,USA,Tacoma,General Cargo,100.0,Liberia
219454000,2023-12-31 23:58:32,29.925,-89.9464,0.0,268.5,268.0,TORM ARAWA,IMO9543548,OZEU2,89,5.0,184.0,32.0,7.5,89.0,A,Other,"Tanker, no additional information",Netherlands,Amsterdam,China,Qingdao,General Cargo,100.0,Marshall Islands
219456000,2023-12-31 23:59:03,41.00266,-70.46161,0.0,242.0,210.0,SEA INSTALLER,IMO9646481,OYPY2,90,15.0,132.0,45.0,7.0,90.0,A,Other,"Other Type, all ships of this type",USA,Oakland,Singapore,Singapore,General Cargo,100.0,Liberia
219558000,2023-12-31 23:59:56,29.71766,-95.24042,0.0,224.9,333.0,HAPPY PEREGRINE,IMO9553660,OWWQ2,84,5.0,143.0,22.0,6.4,84.0,A,Other,"Tanker, hazardous category D",Singapore,Jurong,USA,Tacoma,General Cargo,100.0,Other
219605000,2023-12-31 23:57:03,26.11473,-80.07551,0.0,284.1,339.0,NORD SWIFT,IMO9692155,OWPE2,80,1.0,183.0,,,89.0,A,Tanker,"Tanker, all ships of this type",Saudi Arabia,Jeddah,USA,Houston,Crude Oil,97327.47,Other
219671000,2023-12-31 23:46:58,26.4872,-89.6847,9.8,297.8,295.0,JS INEOS INSIGHT,IMO9685425,OWFO2,80,0.0,172.0,,,80.0,A,Tanker,"Tanker, all ships of this type",UAE,Abu Dhabi,Saudi Arabia,Jeddah,Crude Oil,202837.97,Liberia
219674000,2023-12-31 23:59:28,29.263,-94.63093,0.0,83.2,176.0,BALEARIC GAS,IMO9682253,OWAP2,80,1.0,159.0,26.0,11.0,84.0,A,Tanker,"Tanker, all ships of this type",Russia,Novorossiysk,USA,South Louisiana,Crude Oil,95893.76,Other
220590000,2023-12-31 23:58:17,48.41607,-123.39015,0.0,280.9,86.0,MAERSK TENDER,IMO9388651,OYGS2,52,5.0,73.0,20.0,7.0,52.0,A,Other,Tug,Netherlands,Amsterdam,China,Hong Kong,General Cargo,100.0,Other
220636000,2023-12-31 23:59:31,18.30485,-69.67472,16.6,225.9,227.0,MAGELLAN SPIRIT,IMO9342487,OWDW2,80,0.0,286.0,43.0,12.1,80.0,A,Tanker,"Tanker, all ships of this type",Saudi Arabia,Dammam,UAE,Dubai,Crude Oil,89901.06,China
225985794,2023-12-31 23:59:34,31.16657,-81.41516,0.0,349.5,511.0,AITANA,,,36,,,,,,B,Pleasure Craft/Sailing,Sailing,China,Tianjin,Japan,Nagoya,General Cargo,0.44,Malta
225994962,2023-12-31 06:07:37,17.90274,-62.8604,0.0,360.0,64.0,YOLO,IMO0000000,463584,36,,20.0,10.0,,,B,Pleasure Craft/Sailing,Sailing,China,Shenzhen,USA,Seattle,General Cargo,0.54,Greece
225996562,2023-12-31 15:39:10,18.6001,-64.38968,6.9,358.2,511.0,BLUE REGENERATION,IMO0000000,,36,,14.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,USA,New Orleans,Singapore,Jurong,General Cargo,0.62,Panama
225996861,2023-12-31 14:55:07,18.39212,-64.72058,7.3,167.0,511.0,LE GRAND BOGAVANT,IMO0000000,EAEJ,36,,15.0,9.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,USA,Houston,General Cargo,0.23,Singapore
227109660,2023-12-31 23:59:15,21.3714,-157.93747,0.0,0.0,511.0,SPIRIT OF PONTAPRETA,IMO0000000,FAA3149,36,,14.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Savannah,China,Xiamen,General Cargo,0.39,Panama
227152760,2023-12-31 23:48:49,29.54635,-95.0437,0.0,0.0,511.0,LOL,,FAA7464,36,,,,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,USA,Houston,General Cargo,0.63,Marshall Islands
227196160,2023-12-31 23:58:37,25.72463,-80.23506,0.0,360.0,511.0,SELKIIE,IMO0000000,FAB3678,36,,12.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Miami,Singapore,Singapore,General Cargo,0.33,China
227262870,2023-12-31 12:04:04,18.43878,-64.74897,0.3,263.3,511.0,CAP ERIC IV,,FAC2220,36,,,,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,China,Shenzhen,General Cargo,0.35,Panama
227423330,2023-12-31 23:59:35,25.76849,-80.13825,0.0,103.0,511.0,BLACK MARLIN,IMO0000000,,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,USA,Mobile,General Cargo,0.47,Singapore
227532640,2023-12-31 23:57:56,20.67133,-156.49855,6.8,177.7,511.0,1+1,,FILJ,36,,,,,36.0,B,Pleasure Craft/Sailing,Sailing,China,Shanghai,Japan,Osaka,General Cargo,0.22,Other
227708220,2023-12-31 20:36:34,24.55002,-82.16893,0.1,174.9,511.0,GEO VI,IMO0000000,FGF3047,36,,14.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,China,Shenzhen,USA,New York,General Cargo,0.65,China
227773360,2023-12-31 23:58:40,33.71668,-118.28156,0.1,205.0,511.0,CHARLY,IMO0000000,FGF9550,36,,13.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,1.06,Panama
227940520,2023-12-31 11:43:13,27.60811,-80.20413,6.7,169.1,162.0,TI'AMA,IMO0000000,FAG4491,36,,12.0,7.0,,,B,Pleasure Craft/Sailing,Sailing,USA,South Louisiana,Japan,Nagoya,General Cargo,0.65,Other
228337900,2023-12-31 23:59:08,37.24302,-74.9306,0.9,209.5,198.0,CMA CGM DALILA,IMO9450624,FLSQ,70,0.0,334.0,42.0,15.0,73.0,A,Cargo,"Cargo, all ships of this type",China,Dalian,USA,Houston,General Cargo,14758.35,Singapore
228385600,2023-12-31 23:25:11,27.33504,-93.27014,16.1,109.6,110.0,ELISA LARUS,IMO9852975,FLYS,83,0.0,297.0,47.0,11.6,83.0,A,Other,"Tanker, hazardous category C",Japan,Yokohama,Netherlands,Rotterdam,General Cargo,100.0,Panama
228391700,2023-12-31 18:52:43,26.06766,-93.28438,14.5,290.8,293.0,LNG ADVENTURE,IMO9870159,FMMI,80,0.0,293.0,46.0,10.2,80.0,A,Tanker,"Tanker, all ships of this type",USA,Los Angeles,Russia,St. Petersburg,Crude Oil,83184.54,Cyprus
228448800,2023-12-31 01:11:12,17.8588,-63.1666,9.7,166.8,166.0,FERRYMAR,IMO9966805,FMWN,70,0.0,120.0,22.0,4.6,70.0,A,Cargo,"Cargo, all ships of this type",China,Ningbo-Zhoushan,USA,Houston,General Cargo,17256.37,Marshall Islands
228451000,2023-12-31 23:53:18,18.11052,-65.57683,0.1,315.9,511.0,ALPHABET,IMO0000000,FGA6035,36,,16.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,China,Dalian,General Cargo,0.48,Marshall Islands
229000218,2023-12-31 23:49:38,26.08891,-80.17418,0.0,360.0,511.0,ASCARI,IMO0000000,9HB5952,37,,36.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Shanghai,General Cargo,0.38,Liberia
229000821,2023-12-31 23:59:36,25.77285,-80.14214,0.1,360.0,511.0,MOZZ,IMO0000000,9HB6679,37,,22.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Seattle,General Cargo,0.5,Other
229074000,2023-12-31 23:58:13,18.46303,-66.11153,0.0,351.0,351.0,CELEBRITY REFLECTION,IMO9506459,9HA3047,60,5.0,319.0,38.0,8.6,60.0,A,Passenger,"Passenger, all ships of this type",Netherlands,Rotterdam,Singapore,Singapore,General Cargo,510.62,Greece
229081000,2023-12-31 23:58:50,17.74777,-66.70102,0.4,172.9,94.0,ATLANTIC ELM,IMO9558244,9HA3054,70,0.0,189.0,32.0,12.8,70.0,A,Cargo,"Cargo, all ships of this type",USA,South Louisiana,Singapore,Jurong,General Cargo,14275.31,Panama
229321000,2023-12-31 23:58:57,32.72232,-79.81027,12.6,117.9,118.0,CMA CGM ZEPHYR,IMO9882487,9HA5465,71,0.0,366.0,51.0,13.5,71.0,A,Cargo,"Cargo, hazardous category A",USA,Charleston,Japan,Yokohama,General Cargo,12640.99,Liberia
229340000,2023-12-31 23:58:56,29.5355,-94.89667,9.6,326.2,324.0,CMA CGM MALTA,IMO9301433,9HA5471,70,0.0,210.0,30.0,9.1,71.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Rotterdam,China,Hong Kong,General Cargo,14934.87,Singapore
229347000,2023-12-31 23:32:05,27.99889,-88.8488,11.6,146.8,147.0,NBA MAGRITTE,IMO9512331,9HA3255,70,0.0,228.0,32.0,14.4,70.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Amsterdam,China,Xiamen,General Cargo,14980.89,Malta
229410000,2023-12-31 23:59:40,27.90455,-82.42723,0.0,147.9,0.0,CANO,IMO9662332,9HA3310,70,5.0,186.0,28.0,10.0,70.0,A,Cargo,"Cargo, all ships of this type",Singapore,Singapore,Japan,Nagoya,General Cargo,26068.3,China
229411000,2023-12-31 06:29:37,47.8652,-126.29805,11.6,226.2,225.0,DODO,IMO9662320,9HA3311,70,0.0,186.0,28.0,10.0,70.0,A,Cargo,"Cargo, all ships of this type",China,Ningbo-Zhoushan,USA,Jacksonville,General Cargo,12598.59,Liberia
229624000,2023-12-31 09:17:37,17.90955,-62.87577,0.1,317.5,45.0,ANINI,,9HB3601,37,1.0,,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Osaka,China,Shenzhen,General Cargo,0.5,Panama
229680000,2023-12-31 23:57:43,32.08947,-81.10117,0.0,48.4,141.0,LIVORNO,IMO9395264,9HA3514,70,5.0,190.0,32.0,12.5,71.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Rotterdam,Singapore,Singapore,General Cargo,30961.12,Hong Kong
229726000,2023-12-31 23:57:23,29.91167,-90.1135,0.0,0.4,270.0,APL DANUBE,IMO9674517,9HA3553,70,5.0,299.0,48.0,14.8,79.0,A,Cargo,"Cargo, all ships of this type",Japan,Kobe,Netherlands,Rotterdam,General Cargo,12923.59,China
229754000,2023-12-31 01:37:26,16.60546,-63.93175,9.0,134.3,129.0,DEMERARA,IMO9880386,9HA5589,80,0.0,120.0,22.0,5.5,80.0,A,Tanker,"Tanker, all ships of this type",UAE,Jebel Ali,Saudi Arabia,Jeddah,Crude Oil,177448.32,Malta
229760000,2023-12-31 23:58:50,19.73257,-69.60209,11.8,112.7,111.0,GIULIA I,IMO9638135,9HA3585,70,0.0,179.0,30.0,10.5,70.0,A,Cargo,"Cargo, all ships of this type",USA,Long Beach,Netherlands,Rotterdam,General Cargo,19500.0,Marshall Islands
229830000,2023-12-31 23:59:57,18.34738,-64.57913,0.1,146.6,50.0,RIO,IMO9851024,9HA5610,37,1.0,62.0,12.0,3.2,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Xiamen,Japan,Kobe,General Cargo,0.55,Liberia
229869000,2023-12-31 23:57:41,39.79912,-75.42185,0.0,222.1,71.0,SALVATORE CAFIERO,IMO9183221,9HA3679,70,1.0,225.0,32.0,13.9,80.0,A,Cargo,"Cargo, all ships of this type",Japan,Osaka,Singapore,Singapore,General Cargo,12575.71,Singapore
229894000,2023-12-31 09:21:57,17.8883,-62.86317,0.0,180.0,44.0,AXIOMA,IMO9571143,9HA3697,37,1.0,72.0,11.0,3.9,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Qingdao,Japan,Yokohama,General Cargo,0.53,Japan
229903000,2023-12-31 23:59:53,29.41326,-93.68684,0.0,47.7,138.0,PS GENOVA,IMO9439383,9HA5627,80,1.0,243.0,42.0,11.8,80.0,A,Tanker,"Tanker, all ships of this type",Saudi Arabia,Jeddah,USA,Los Angeles,Crude Oil,94425.63,China
229957000,2023-12-31 06:44:15,23.74175,-82.31898,8.2,266.4,267.0,PS TRIESTE,IMO9473054,9HA2823,89,0.0,244.0,42.0,8.5,89.0,A,Other,"Tanker, no additional information",Japan,Yokohama,Netherlands,Amsterdam,General Cargo,100.0,Other
229960000,2023-12-31 23:59:35,33.73571,-118.17108,0.3,222.0,129.0,ALEXIA,IMO9701372,9HA3750,70,1.0,199.0,,,70.0,A,Cargo,"Cargo, all ships of this type",Japan,Kobe,Singapore,Singapore,General Cargo,18959.21,Japan
229969000,2023-12-31 23:59:06,29.70317,-95.01567,10.7,306.0,310.0,ID PIONEER,IMO9665700,9HA3761,70,0.0,179.0,30.0,10.2,70.0,A,Cargo,"Cargo, all ships of this type",China,Qingdao,Netherlands,Amsterdam,General Cargo,12377.46,China
230185000,2023-12-31 22:43:48,18.40626,-64.60071,0.0,311.5,53.0,MIMER,IMO9002647,OIZX,70,1.0,108.0,17.0,6.0,79.0,A,Cargo,"Cargo, all ships of this type",USA,Long Beach,Japan,Tokyo,General Cargo,15467.43,Other
232003506,2023-12-31 23:48:04,18.35873,-64.58644,0.1,290.0,137.0,WELSH PIPER,IMO8611491,MGKA8,33,1.0,69.0,12.0,4.3,33.0,A,Other,Dredging or underwater operations,Japan,Kobe,Singapore,Singapore,General Cargo,100.0,Panama
232007939,2023-12-31 23:59:33,16.82948,-67.23575,12.7,269.2,269.0,STENA IMPERATOR,IMO9797383,MAZS9,82,0.0,,,,0.0,A,Other,"Tanker, hazardous category B",Singapore,Singapore,USA,Los Angeles,General Cargo,100.0,Hong Kong
232008553,2023-12-31 23:57:29,46.01317,-122.86071,0.0,89.5,123.0,SARAH,IMO9771016,MBDY9,70,1.0,190.0,32.0,6.3,70.0,A,Cargo,"Cargo, all ships of this type",China,Ningbo-Zhoushan,USA,Houston,General Cargo,13242.48,Liberia
232010279,2023-12-31 22:16:15,30.67469,-81.46829,0.0,85.6,511.0,SELKIE,IMO0000000,MBPO9,36,,12.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,USA,South Louisiana,Netherlands,Rotterdam,General Cargo,0.61,Other
232010350,2023-12-31 23:58:00,47.27293,-122.44092,0.1,277.8,340.0,GLENPARK,IMO9781621,MBQB5,70,1.0,,,,70.0,A,Cargo,"Cargo, all ships of this type",Singapore,Singapore,USA,Los Angeles,General Cargo,12715.02,Marshall Islands
232012083,2023-12-31 22:38:45,15.6667,-66.63443,13.4,245.0,246.0,HELLESPONT PROTECTOR,IMO9351452,MCCF4,80,0.0,228.0,32.0,14.5,80.0,A,Tanker,"Tanker, all ships of this type",USA,Jacksonville,Saudi Arabia,Jeddah,Crude Oil,95601.36,Panama
232012087,2023-12-31 23:59:48,29.43675,-93.64247,0.0,276.0,144.0,HELLESPONT PROMISE,IMO9351438,MCCF8,80,1.0,228.0,32.0,14.5,80.0,A,Tanker,"Tanker, all ships of this type",Saudi Arabia,Yanbu,USA,Beaumont,Crude Oil,90239.43,Other
232013527,2023-12-31 23:58:10,27.8223,-97.43483,0.0,180.0,284.0,HELLESPONT PROGRESS,IMO9351426,MCMC4,80,5.0,229.0,32.0,12.3,80.0,A,Tanker,"Tanker, all ships of this type",UAE,Dubai,Saudi Arabia,Yanbu,Crude Oil,93917.33,Hong Kong
232015717,2023-12-31 23:58:41,18.45882,-66.08818,0.0,360.0,5.0,NOMIS,IMO0000000,MDDQ3,37,,22.0,11.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Nagoya,General Cargo,0.54,Panama
232015914,2023-12-31 23:57:52,27.36939,-82.61798,0.0,128.5,511.0,DOVE,IMO0000000,MDFG8,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Jacksonville,China,Xiamen,General Cargo,0.45,Singapore
232017152,2023-12-31 23:59:19,46.91778,-124.1252,9.4,230.5,226.0,AFRICAN FLAMINGO,IMO9802322,MDOP4,70,0.0,200.0,32.0,12.2,70.0,A,Cargo,"Cargo, all ships of this type",China,Shanghai,USA,Jacksonville,General Cargo,12524.34,Panama
232017247,2023-12-31 23:54:21,25.77925,-80.1636,0.0,360.0,295.0,CETAWAYO,IMO0000000,MDPC3,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Beaumont,Japan,Yokohama,General Cargo,0.35,Other
232017484,2023-12-31 14:27:02,18.11451,-67.18595,0.0,211.4,211.0,MAHALKITA,IMO0000000,MJOU,37,,19.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Miami,China,Shenzhen,General Cargo,0.54,Other
232018309,2023-12-31 14:31:51,18.44051,-64.7651,1.0,102.8,89.0,RAPSCALLION,IMO0000000,MDYM3,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,USA,New York,General Cargo,0.48,Panama
232020054,2023-12-31 23:59:46,30.07429,-94.05928,0.0,213.1,124.0,CARIBE LIZA,IMO9352133,MEOE9,80,5.0,129.0,20.0,6.2,80.0,A,Tanker,"Tanker, all ships of this type",USA,Savannah,UAE,Dubai,Crude Oil,88295.52,Panama
232023550,2023-12-31 23:59:11,29.89945,-87.81823,2.2,336.3,322.0,ANGLO JESSICA,IMO9490480,MFTU8,70,0.0,255.0,43.0,8.7,70.0,A,Cargo,"Cargo, all ships of this type",China,Xiamen,Netherlands,Amsterdam,General Cargo,15924.95,Japan
232023718,2023-12-31 23:58:06,26.10215,-80.11804,0.0,360.0,511.0,CLOUDY NIGHT,IMO0000000,MFVQ5,36,,73.0,6.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Jacksonville,Netherlands,Rotterdam,General Cargo,0.54,Marshall Islands
232026254,2023-12-31 23:44:08,18.44003,-64.75138,0.2,108.8,511.0,,IMO0000000,MGTR4,36,,20.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Amsterdam,Singapore,Jurong,General Cargo,0.65,Bahamas
232026366,2023-12-31 23:57:30,18.43634,-64.75171,0.6,194.1,511.0,BERENICE CUBE,IMO0000000,MGUV5,36,,28.0,6.0,0.0,37.0,B,Pleasure Craft/Sailing,Sailing,Japan,Yokohama,Netherlands,Rotterdam,General Cargo,0.69,Other
232027158,2023-12-31 23:59:29,30.18343,-93.31037,0.0,256.0,236.0,ENERGY ARIADNE,IMO9906087,MHDI9,80,5.0,183.0,32.0,8.0,80.0,A,Tanker,"Tanker, all ships of this type",Russia,Vladivostok,Saudi Arabia,Dammam,Petroleum Products,76844.7,Greece
232029028,2023-12-31 23:20:05,27.50039,-82.57262,0.0,360.0,511.0,LILITH,IMO0000000,MHVO7,36,,14.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Jurong,Japan,Kobe,General Cargo,0.32,Japan
232030551,2023-12-31 08:55:23,26.7782,-80.05261,0.0,360.0,511.0,SEACLUSION,IMO0000000,MIEZ9,36,,0.0,0.0,,,B,Pleasure Craft/Sailing,Sailing,Japan,Nagoya,USA,Long Beach,General Cargo,0.56,Liberia
232031662,2023-12-31 17:28:39,26.16802,-79.9214,11.2,76.9,511.0,ISONDA,IMO0000000,MIJU7,37,,19.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Houston,China,Guangzhou,General Cargo,0.49,Greece
232032072,2023-12-31 23:57:56,18.43714,-64.74838,0.1,360.0,511.0,OUTTA TOUCH,IMO0000000,MILP6,37,,32.0,9.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Hong Kong,Japan,Yokohama,General Cargo,0.34,Liberia
232032979,2023-12-31 23:57:31,25.85103,-80.14692,0.0,360.0,511.0,VALERE,IMO0000000,MIPO8,37,,28.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Osaka,General Cargo,0.63,Marshall Islands
232033717,2023-12-31 23:53:37,40.71074,-74.04341,0.0,360.0,511.0,PARNASSIA,,MISV2,37,5.0,20.0,5.0,1.2,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Beaumont,Singapore,Jurong,General Cargo,0.51,Panama
232033857,2023-12-31 05:28:05,18.39711,-68.90169,0.0,163.6,252.0,TAYRONA,,MITI4,37,5.0,40.0,8.0,3.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Corpus Christi,Netherlands,Rotterdam,General Cargo,0.54,Malta
232034104,2023-12-31 23:59:25,18.43868,-64.74771,0.2,360.0,511.0,ANTIPODIS,IMO0000000,MIUG8,36,,12.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Japan,Nagoya,China,Ningbo-Zhoushan,General Cargo,0.35,Panama
232035953,2023-12-31 23:57:01,29.92329,-89.93083,0.1,235.0,285.0,TRANSCENDEN WISDOM,IMO9900083,MJFC8,70,5.0,229.0,32.0,7.1,70.0,A,Cargo,"Cargo, all ships of this type",Japan,Tokyo,Netherlands,Rotterdam,General Cargo,25345.39,Greece
232036363,2023-12-31 23:27:48,27.05981,-93.8699,13.7,319.4,317.0,ENERGY AFRODITE,IMO9942304,MJIR6,80,0.0,183.0,32.0,7.7,80.0,A,Tanker,"Tanker, all ships of this type",UAE,Jebel Ali,USA,Corpus Christi,Crude Oil,79381.65,Other
232036941,2023-12-31 23:58:25,30.19291,-93.29634,0.0,71.6,233.0,WORLD PRIZE,IMO9860403,MJOE4,70,5.0,200.0,32.0,7.0,70.0,A,Cargo,"Cargo, all ships of this type",Japan,Osaka,China,Ningbo-Zhoushan,General Cargo,15513.47,Malta
232037794,2023-12-31 23:59:35,25.77913,-80.14801,7.1,342.8,511.0,KUDU,IMO0000000,MJVY2,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Qingdao,Singapore,Jurong,General Cargo,0.61,Panama
232037864,2023-12-31 23:57:32,21.2711,-157.82986,0.5,167.6,511.0,SPITFIRE,IMO0000000,MJWV4,37,,8.0,2.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,USA,New York,General Cargo,0.55,Greece
232039348,2023-12-31 08:50:41,27.19207,-80.26296,0.0,4.0,4.0,KOKACHIN,IMO0000000,MKL15,36,,12.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,China,Qingdao,General Cargo,0.28,China
232039673,2023-12-31 13:23:19,18.52038,-64.38882,7.0,84.6,511.0,OCEAN VIBES,IMO0000000,MKOJ9,36,,23.0,10.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Long Beach,Singapore,Jurong,General Cargo,0.65,Other
232039677,2023-12-31 23:57:18,18.4596,-66.0935,0.0,360.0,11.0,CALMER WATERS,IMO0000000,MKOL5,36,,12.0,7.0,,,B,Pleasure Craft/Sailing,Sailing,China,Dalian,USA,Houston,General Cargo,0.54,Panama
232039752,2023-12-31 23:31:33,26.10251,-80.12632,0.0,360.0,511.0,SWEET VIRGINIA,IMO0000000,MKOU4,37,,26.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Los Angeles,Japan,Osaka,General Cargo,0.23,Marshall Islands
232041028,2023-12-31 23:59:12,26.28383,-80.04105,6.9,185.0,511.0,VISION,IMO0000000,MLCT3,37,,17.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Houston,General Cargo,0.47,Liberia
232041330,2023-12-31 17:30:16,18.39317,-64.61077,3.3,4.5,511.0,GRACE O MALLEY,IMO0000000,MLGQ2,36,,0.0,0.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,Japan,Nagoya,General Cargo,1.25,Liberia
232043213,2023-12-31 22:32:08,18.37867,-64.70213,31.6,278.4,511.0,GRUMMY III,IMO0000000,MLZV8,37,,18.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,China,Qingdao,General Cargo,0.65,Liberia
232045708,2023-12-31 23:43:57,27.79553,-97.38987,0.0,237.1,511.0,MELYNDA,IMO0000000,MMZG6,36,,15.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,USA,Long Beach,General Cargo,0.15,Liberia
232045941,2023-12-31 18:38:09,18.44176,-64.75244,0.2,155.0,511.0,SCYLLA,IMO0000000,MNBO8,37,,14.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Corpus Christi,China,Shenzhen,General Cargo,0.65,Hong Kong
232046024,2023-12-31 23:58:17,25.89535,-80.12797,0.0,360.0,259.0,GLADIUS,IMO0000000,MNCK2,37,,31.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Kobe,Singapore,Singapore,General Cargo,0.36,Marshall Islands
232046610,2023-12-31 06:49:48,17.91078,-62.87186,0.0,199.2,50.0,PINK SHADOW,IMO9880336,MNIC7,37,1.0,57.0,12.0,0.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Yokohama,Netherlands,Amsterdam,General Cargo,0.42,Other
232048826,2023-12-31 21:09:45,18.34571,-64.79006,0.5,128.0,511.0,COCKTAILS AND DREAMS,IMO0000000,MNZ07,37,,16.0,9.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Nagoya,China,Dalian,General Cargo,0.32,Singapore
232048904,2023-12-31 23:56:44,48.03852,-122.40315,0.6,227.8,511.0,SKEDADDLE,IMO0000000,MOAE3,36,,13.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,China,Hong Kong,Netherlands,Rotterdam,General Cargo,0.52,Singapore
232050510,2023-12-31 23:55:01,26.13041,-80.12,0.0,360.0,511.0,MANA,IMO0000000,MOH12,36,,0.0,0.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,China,Guangzhou,General Cargo,0.44,Singapore
232051608,2023-12-31 23:56:58,18.43955,-64.74948,0.4,31.4,511.0,RENEGADE,IMO0000000,MOMI9,36,,12.0,7.0,,,B,Pleasure Craft/Sailing,Sailing,China,Dalian,Netherlands,Amsterdam,General Cargo,0.62,Panama
232142000,2023-12-31 23:59:24,25.73401,-80.18009,0.0,92.5,511.0,SI SI SI,IMO1003970,GGHS,37,,28.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,Japan,Tokyo,General Cargo,0.31,Hong Kong
232205000,2023-12-31 08:03:07,17.91203,-62.87298,0.2,158.3,72.0,LADY GEORGINA,IMO1002275,GCSF,37,1.0,48.0,8.0,2.9,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Jacksonville,Singapore,Jurong,General Cargo,0.15,Cyprus
233933000,2023-12-31 23:59:16,48.1251,-123.44097,0.0,204.5,77.0,CABLE INNOVATOR,IMO9101132,MVEP4,90,5.0,145.0,24.0,8.5,90.0,A,Other,"Other Type, all ships of this type",Singapore,Singapore,USA,Houston,General Cargo,100.0,Marshall Islands
235002016,2023-12-31 23:30:45,38.77502,-76.56772,0.0,158.5,511.0,ERNESTINA,IMO0000000,ZNHT4,36,,14.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,Japan,Osaka,USA,Oakland,General Cargo,0.58,Marshall Islands
235010710,2023-12-31 23:59:03,29.1583,-94.55327,0.0,179.0,143.0,EVER SMILE,IMO9300415,MLTH5,70,1.0,299.0,42.0,14.2,79.0,A,Cargo,"Cargo, all ships of this type",Japan,Nagoya,China,Dalian,General Cargo,13278.96,Other
